station_id,time,rental_count,return_count,bike_change,bike_count_index,year,month,day,weekday,hour
2332,2023-01-01 00:00:00,0,2,2,2,2023,1,1,6,0
2332,2023-01-01 01:00:00,1,0,-1,1,2023,1,1,6,1
2332,2023-01-01 02:00:00,0,2,2,3,2023,1,1,6,2
2332,2023-01-01 03:00:00,0,0,0,3,2023,1,1,6,3
2332,2023-01-01 04:00:00,0,1,1,4,2023,1,1,6,4
2332,2023-01-01 05:00:00,0,0,0,4,2023,1,1,6,5
2332,2023-01-01 06:00:00,0,0,0,4,2023,1,1,6,6
2332,2023-01-01 07:00:00,0,2,2,6,2023,1,1,6,7
2332,2023-01-01 08:00:00,1,1,0,6,2023,1,1,6,8
2332,2023-01-01 09:00:00,0,0,0,6,2023,1,1,6,9
2332,2023-01-01 10:00:00,0,0,0,6,2023,1,1,6,10
2332,2023-01-01 11:00:00,0,0,0,6,2023,1,1,6,11
2332,2023-01-01 12:00:00,0,1,1,7,2023,1,1,6,12
2332,2023-01-01 13:00:00,0,2,2,9,2023,1,1,6,13
2332,2023-01-01 14:00:00,0,0,0,9,2023,1,1,6,14
2332,2023-01-01 15:00:00,2,1,-1,8,2023,1,1,6,15
2332,2023-01-01 16:00:00,2,3,1,9,2023,1,1,6,16
2332,2023-01-01 17:00:00,0,0,0,9,2023,1,1,6,17
2332,2023-01-01 18:00:00,2,2,0,9,2023,1,1,6,18
2332,2023-01-01 19:00:00,2,1,-1,8,2023,1,1,6,19
2332,2023-01-01 20:00:00,0,0,0,8,2023,1,1,6,20
2332,2023-01-01 21:00:00,0,0,0,8,2023,1,1,6,21
2332,2023-01-01 22:00:00,0,0,0,8,2023,1,1,6,22
2332,2023-01-01 23:00:00,0,1,1,9,2023,1,1,6,23
2332,2023-01-02 00:00:00,0,0,0,9,2023,1,2,0,0
2332,2023-01-02 01:00:00,0,0,0,9,2023,1,2,0,1
2332,2023-01-02 02:00:00,0,0,0,9,2023,1,2,0,2
2332,2023-01-02 03:00:00,0,0,0,9,2023,1,2,0,3
2332,2023-01-02 04:00:00,0,0,0,9,2023,1,2,0,4
2332,2023-01-02 05:00:00,0,0,0,9,2023,1,2,0,5
2332,2023-01-02 06:00:00,0,1,1,10,2023,1,2,0,6
2332,2023-01-02 07:00:00,1,0,-1,9,2023,1,2,0,7
2332,2023-01-02 08:00:00,1,3,2,11,2023,1,2,0,8
2332,2023-01-02 09:00:00,2,1,-1,10,2023,1,2,0,9
2332,2023-01-02 10:00:00,1,0,-1,9,2023,1,2,0,10
2332,2023-01-02 11:00:00,0,4,4,13,2023,1,2,0,11
2332,2023-01-02 12:00:00,0,1,1,14,2023,1,2,0,12
2332,2023-01-02 13:00:00,1,0,-1,13,2023,1,2,0,13
2332,2023-01-02 14:00:00,4,1,-3,10,2023,1,2,0,14
2332,2023-01-02 15:00:00,0,2,2,12,2023,1,2,0,15
2332,2023-01-02 16:00:00,2,2,0,12,2023,1,2,0,16
2332,2023-01-02 17:00:00,0,3,3,15,2023,1,2,0,17
2332,2023-01-02 18:00:00,2,4,2,17,2023,1,2,0,18
2332,2023-01-02 19:00:00,0,3,3,20,2023,1,2,0,19
2332,2023-01-02 20:00:00,3,0,-3,17,2023,1,2,0,20
2332,2023-01-02 21:00:00,0,2,2,19,2023,1,2,0,21
2332,2023-01-02 22:00:00,1,0,-1,18,2023,1,2,0,22
2332,2023-01-02 23:00:00,0,1,1,19,2023,1,2,0,23
2332,2023-01-03 00:00:00,2,0,-2,17,2023,1,3,1,0
2332,2023-01-03 01:00:00,1,0,-1,16,2023,1,3,1,1
2332,2023-01-03 02:00:00,0,0,0,16,2023,1,3,1,2
2332,2023-01-03 03:00:00,0,1,1,17,2023,1,3,1,3
2332,2023-01-03 04:00:00,0,0,0,17,2023,1,3,1,4
2332,2023-01-03 05:00:00,0,0,0,17,2023,1,3,1,5
2332,2023-01-03 06:00:00,1,0,-1,16,2023,1,3,1,6
2332,2023-01-03 07:00:00,1,1,0,16,2023,1,3,1,7
2332,2023-01-03 08:00:00,5,3,-2,14,2023,1,3,1,8
2332,2023-01-03 09:00:00,2,1,-1,13,2023,1,3,1,9
2332,2023-01-03 10:00:00,2,1,-1,12,2023,1,3,1,10
2332,2023-01-03 11:00:00,2,0,-2,10,2023,1,3,1,11
2332,2023-01-03 12:00:00,1,1,0,10,2023,1,3,1,12
2332,2023-01-03 13:00:00,1,1,0,10,2023,1,3,1,13
2332,2023-01-03 14:00:00,0,1,1,11,2023,1,3,1,14
2332,2023-01-03 15:00:00,1,0,-1,10,2023,1,3,1,15
2332,2023-01-03 16:00:00,1,1,0,10,2023,1,3,1,16
2332,2023-01-03 17:00:00,4,3,-1,9,2023,1,3,1,17
2332,2023-01-03 18:00:00,3,4,1,10,2023,1,3,1,18
2332,2023-01-03 19:00:00,1,3,2,12,2023,1,3,1,19
2332,2023-01-03 20:00:00,4,0,-4,8,2023,1,3,1,20
2332,2023-01-03 21:00:00,1,1,0,8,2023,1,3,1,21
2332,2023-01-03 22:00:00,0,1,1,9,2023,1,3,1,22
2332,2023-01-03 23:00:00,2,1,-1,8,2023,1,3,1,23
2332,2023-01-04 00:00:00,0,0,0,8,2023,1,4,2,0
2332,2023-01-04 01:00:00,0,0,0,8,2023,1,4,2,1
2332,2023-01-04 02:00:00,0,0,0,8,2023,1,4,2,2
2332,2023-01-04 03:00:00,0,0,0,8,2023,1,4,2,3
2332,2023-01-04 04:00:00,0,0,0,8,2023,1,4,2,4
2332,2023-01-04 05:00:00,0,0,0,8,2023,1,4,2,5
2332,2023-01-04 06:00:00,0,0,0,8,2023,1,4,2,6
2332,2023-01-04 07:00:00,0,1,1,9,2023,1,4,2,7
2332,2023-01-04 08:00:00,4,0,-4,5,2023,1,4,2,8
2332,2023-01-04 09:00:00,1,4,3,8,2023,1,4,2,9
2332,2023-01-04 10:00:00,2,1,-1,7,2023,1,4,2,10
2332,2023-01-04 11:00:00,3,1,-2,5,2023,1,4,2,11
2332,2023-01-04 12:00:00,1,1,0,5,2023,1,4,2,12
2332,2023-01-04 13:00:00,4,2,-2,3,2023,1,4,2,13
2332,2023-01-04 14:00:00,0,2,2,5,2023,1,4,2,14
2332,2023-01-04 15:00:00,0,1,1,6,2023,1,4,2,15
2332,2023-01-04 16:00:00,2,1,-1,5,2023,1,4,2,16
2332,2023-01-04 17:00:00,2,1,-1,4,2023,1,4,2,17
2332,2023-01-04 18:00:00,2,6,4,8,2023,1,4,2,18
2332,2023-01-04 19:00:00,3,3,0,8,2023,1,4,2,19
2332,2023-01-04 20:00:00,0,0,0,8,2023,1,4,2,20
2332,2023-01-04 21:00:00,0,0,0,8,2023,1,4,2,21
2332,2023-01-04 22:00:00,0,1,1,9,2023,1,4,2,22
2332,2023-01-04 23:00:00,0,0,0,9,2023,1,4,2,23
2332,2023-01-05 00:00:00,0,0,0,9,2023,1,5,3,0
2332,2023-01-05 01:00:00,1,1,0,9,2023,1,5,3,1
2332,2023-01-05 02:00:00,0,2,2,11,2023,1,5,3,2
2332,2023-01-05 03:00:00,0,0,0,11,2023,1,5,3,3
2332,2023-01-05 04:00:00,0,0,0,11,2023,1,5,3,4
2332,2023-01-05 05:00:00,0,0,0,11,2023,1,5,3,5
2332,2023-01-05 06:00:00,1,0,-1,10,2023,1,5,3,6
2332,2023-01-05 07:00:00,1,0,-1,9,2023,1,5,3,7
2332,2023-01-05 08:00:00,3,1,-2,7,2023,1,5,3,8
2332,2023-01-05 09:00:00,0,2,2,9,2023,1,5,3,9
2332,2023-01-05 10:00:00,3,0,-3,6,2023,1,5,3,10
2332,2023-01-05 11:00:00,1,3,2,8,2023,1,5,3,11
2332,2023-01-05 12:00:00,1,2,1,9,2023,1,5,3,12
2332,2023-01-05 13:00:00,1,2,1,10,2023,1,5,3,13
2332,2023-01-05 14:00:00,1,1,0,10,2023,1,5,3,14
2332,2023-01-05 15:00:00,0,2,2,12,2023,1,5,3,15
2332,2023-01-05 16:00:00,2,1,-1,11,2023,1,5,3,16
2332,2023-01-05 17:00:00,1,3,2,13,2023,1,5,3,17
2332,2023-01-05 18:00:00,3,2,-1,12,2023,1,5,3,18
2332,2023-01-05 19:00:00,1,1,0,12,2023,1,5,3,19
2332,2023-01-05 20:00:00,2,2,0,12,2023,1,5,3,20
2332,2023-01-05 21:00:00,1,0,-1,11,2023,1,5,3,21
2332,2023-01-05 22:00:00,1,6,5,16,2023,1,5,3,22
2332,2023-01-05 23:00:00,0,0,0,16,2023,1,5,3,23
2332,2023-01-06 00:00:00,1,1,0,16,2023,1,6,4,0
2332,2023-01-06 01:00:00,1,0,-1,15,2023,1,6,4,1
2332,2023-01-06 02:00:00,1,0,-1,14,2023,1,6,4,2
2332,2023-01-06 03:00:00,0,0,0,14,2023,1,6,4,3
2332,2023-01-06 04:00:00,0,0,0,14,2023,1,6,4,4
2332,2023-01-06 05:00:00,1,0,-1,13,2023,1,6,4,5
2332,2023-01-06 06:00:00,0,1,1,14,2023,1,6,4,6
2332,2023-01-06 07:00:00,1,1,0,14,2023,1,6,4,7
2332,2023-01-06 08:00:00,3,1,-2,12,2023,1,6,4,8
2332,2023-01-06 09:00:00,1,3,2,14,2023,1,6,4,9
2332,2023-01-06 10:00:00,1,1,0,14,2023,1,6,4,10
2332,2023-01-06 11:00:00,0,1,1,15,2023,1,6,4,11
2332,2023-01-06 12:00:00,0,0,0,15,2023,1,6,4,12
2332,2023-01-06 13:00:00,1,0,-1,14,2023,1,6,4,13
2332,2023-01-06 14:00:00,3,2,-1,13,2023,1,6,4,14
2332,2023-01-06 15:00:00,3,2,-1,12,2023,1,6,4,15
2332,2023-01-06 16:00:00,0,0,0,12,2023,1,6,4,16
2332,2023-01-06 17:00:00,4,3,-1,11,2023,1,6,4,17
2332,2023-01-06 18:00:00,2,5,3,14,2023,1,6,4,18
2332,2023-01-06 19:00:00,3,0,-3,11,2023,1,6,4,19
2332,2023-01-06 20:00:00,0,0,0,11,2023,1,6,4,20
